Route,Airline,FlightNum,Aircraft,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting Facility
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:40:43 AM,46.7356,24.0637,↖ 319°,266,306,"4,750","-1,800",FlightAware ADS-B (CLJ / LRCL)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:41:13 AM,46.7634,24.0281,↖ 319°,264,304,"3,875","-1,400",FlightAware ADS-B (CLJ / LRCL)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:41:43 AM,46.7908,23.9931,↖ 319°,248,285,"3,350",-850,FlightAware ADS-B (CLJ / LRCL)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:42:13 AM,46.8159,23.9602,← 315°,229,264,"3,025",-522,FlightAware ADS-B (CLJ / LRCL)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:42:29 AM,46.8245,23.9417,← 296°,218,251,"2,950",-146,FlightAware ADS-B (CLJ / LRCL)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:42:54 AM,46.8336,23.9092,← 282°,197,227,"2,925",-27,FlightAware ADS-B (CLJ / LRCL)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:43:24 AM,46.8294,23.8726,← 253°,178,205,"2,925", ,FlightAware ADS-B (CLJ / LRCL)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:43:40 AM,46.8255,23.8543,← 252°,176,203,"2,925",-326,FlightAware ADS-B (CLJ / LRCL)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:44:10 AM,46.8185,23.8226,← 252°,160,184,"2,675",-625,FlightAware ADS-B (CLJ / LRCL)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:44:28 AM,46.8147,23.8052,← 252°,159,183,"2,425",-811,FlightAware ADS-B (CLJ / LRCL)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:44:47 AM,46.81,23.7849,← 252°,147,169,"2,175",-729,FlightAware ADS-B (CLJ / LRCL)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:45:03 AM,46.8069,23.7708,← 252°,140,161,"2,000",-656,FlightAware ADS-B (CLJ / LRCL)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:45:19 AM,46.804,23.7581,← 252°,133,153,"1,825",-703,FlightAware ADS-B (CLJ / LRCL)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:45:35 AM,46.801,23.7445,← 251°,129,148,"1,625",-706,FlightAware ADS-B (CLJ / LRCL)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:45:53 AM,46.7977,23.7295,← 252°,125,144,"1,425",-662,FlightAware ADS-B (CLJ / LRCL)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:46:09 AM,46.795,23.7176,← 252°,123,142,"1,250",-609,FlightAware ADS-B (CLJ / LRCL)
TLV - CLJ,HiSky,H4272,A320,18/07/2023,Fri 02:46:25 AM,46.7921,23.7048,← 252°,124,143,"1,100",-563,FlightAware ADS-B (CLJ / LRCL)
