Route,Airline,Flight Num,Aircraft,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting Facility
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:18:55 PM,49.7144,14.57,← 299°,342,394,"11,675","-2,100",FlightAware ADS-B (LKHK)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:19:25 PM,49.7379,14.5051,← 299°,333,383,"10,800","-1,350",FlightAware ADS-B (LKST)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:19:55 PM,49.7592,14.4455,← 300°,312,359,"10,325",-848,FlightAware ADS-B (LKCS)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:20:11 PM,49.7715,14.4175,← 307°,300,345,"10,150",-848,FlightAware ADS-B (LKKT)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:20:41 PM,49.7961,14.3677,← 307°,282,325,"9,675","-1,147",FlightAware ADS-B (LKPL)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:21:02 PM,49.8113,14.3362,← 307°,280,322,"9,175","-1,029",FlightAware ADS-B (LKHK)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:21:32 PM,49.8342,14.2886,← 307°,260,299,"8,800",-720,FlightAware ADS-B (LKRO)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:21:52 PM,49.8487,14.2583,← 307°,249,287,"8,575",-796,FlightAware ADS-B (LKRO)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:22:21 PM,49.8686,14.2194,← 311°,237,273,"8,150","-1,118",FlightAware ADS-B (LKJI)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:22:47 PM,49.888,14.1878,← 314°,236,272,"7,550","-1,382",FlightAware ADS-B (LKKB)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:23:12 PM,49.9079,14.1562,← 314°,236,272,"6,975","-1,295",FlightAware ADS-B (LKLN)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:23:31 PM,49.9221,14.1335,← 314°,234,269,"6,600","-1,210",FlightAware ADS-B (LKLN)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:23:43 PM,49.9301,14.1206,← 314°,233,268,"6,350","-1,144",Surface and Near-Surface
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:25:12 PM,49.9943,14.0186,← 314°,204,235,"4,675","-1,132",FlightAware ADS-B (PRG / LKPR)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:25:29 PM,50.0059,14.0027,↖ 330°,207,238,"4,350","-1,029",FlightAware ADS-B (LKSZ)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:25:47 PM,50.022,14.0003,↑ 19°,209,241,"4,075",-643,FlightAware ADS-B (PRG / LKPR)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:26:04 PM,50.0357,14.016,↗ 49°,216,249,"3,975",-679,FlightAware ADS-B (LKKB)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:26:29 PM,50.0484,14.0482,↗ 63°,210,242,"3,600","-1,064",FlightAware ADS-B (LKLB)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:26:59 PM,50.0607,14.0894,↗ 65°,194,223,"3,000",-950,FlightAware ADS-B (LKKB)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:27:29 PM,50.0709,14.1234,↗ 64°,161,185,"2,650",-800,FlightAware ADS-B (PRG / LKPR)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:27:59 PM,50.0797,14.1526,↗ 65°,146,168,"2,200",-750,Surface and Near-Surface
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:29:03 PM,50.097,14.21,↗ 65°,134,154,"1,475",-694,FlightAware ADS-B (LKCE)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:29:19 PM,50.1009,14.2232,↗ 65°,137,158,"1,275",-609,FlightAware ADS-B (LKBE)
TLV - PRG,El Al,LY2523,A320,29/06/2023,Thu 10:29:35 PM,50.1054,14.2383,→ 66°,125,144,"1,150",-469,FlightAware ADS-B (PRG / LKPR)
