Route,Airline,Flight Num,Aircraft,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting facility
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:45:02 PM,46.5396,24.013,↖ 320°,461,531,"36,000", ,FlightAware ADS-B (TGM / LRTM)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:45:32 PM,46.5876,23.9547,↖ 320°,461,531,"36,000", ,FlightAware ADS-B (BBU / LRBS)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:46:02 PM,46.6364,23.8958,↖ 320°,461,531,"36,000", ,FlightAware ADS-B (BUD / LHBP)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:46:32 PM,46.6865,23.8346,↖ 320°,462,532,"36,000", ,FlightAware ADS-B (CLJ / LRCL)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:47:02 PM,46.7353,23.7749,↖ 320°,462,532,"36,000", ,FlightAware ADS-B (VIE / LOWW)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:47:33 PM,46.7871,23.7114,↖ 320°,463,533,"36,000", ,FlightAware ADS-B (SUJ / LRSM)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:48:03 PM,46.8351,23.6524,↖ 320°,465,535,"36,000", ,FlightAware ADS-B (SUJ / LRSM)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:48:33 PM,46.8844,23.5916,↖ 320°,466,536,"36,000", ,FlightAware ADS-B (TGM / LRTM)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:49:03 PM,46.9343,23.53,↖ 320°,468,539,"36,000", ,FlightAware ADS-B (TGM / LRTM)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:49:33 PM,46.9816,23.4714,↖ 320°,469,540,"36,000", ,FlightAware ADS-B (BUD / LHBP)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:50:04 PM,47.0335,23.4069,↖ 320°,470,541,"36,000", ,FlightAware ADS-B (TGM / LRTM)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:50:34 PM,47.0827,23.3456,↖ 320°,470,541,"36,000", ,FlightAware ADS-B (ARW / LRAR)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:51:04 PM,47.1333,23.2824,↖ 320°,470,541,"36,000", ,FlightAware ADS-B (TGM / LRTM)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:51:34 PM,47.1822,23.2211,↖ 319°,466,536,"36,000", ,FlightAware ADS-B (LWO / UKLL)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:52:04 PM,47.2312,23.1595,↖ 319°,465,535,"36,000", ,FlightAware ADS-B (LWO / UKLL)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:52:35 PM,47.2839,23.0932,↖ 319°,466,536,"36,000", ,FlightAware ADS-B (SUJ / LRSM)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:53:05 PM,47.3328,23.0316,↖ 319°,467,537,"36,000",25,FlightAware ADS-B (SUJ / LRSM)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:53:35 PM,47.3807,22.9711,↖ 319°,467,537,"36,025", ,FlightAware ADS-B (CLJ / LRCL)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:54:05 PM,47.428,22.9112,↖ 319°,461,531,"36,000",-25,FlightAware ADS-B (LWO / UKLL)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:54:35 PM,47.4758,22.8503,↖ 319°,457,526,"36,000", ,FlightAware ADS-B (LWO / UKLL)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:55:05 PM,47.5258,22.7867,↖ 319°,454,522,"36,000", ,FlightAware ADS-B (LHDK)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:55:35 PM,47.5729,22.7269,↖ 319°,455,524,"36,000", ,FlightAware ADS-B (LHDK)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:56:05 PM,47.6206,22.6658,↖ 319°,454,522,"36,000", ,FlightAware ADS-B (LHDK)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:56:35 PM,47.6674,22.6055,↖ 319°,456,525,"36,000", ,FlightAware ADS-B (LWO / UKLL)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:57:09 PM,47.7222,22.5347,↖ 319°,456,525,"36,000", ,FlightAware ADS-B (KTW / EPKT)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:57:40 PM,47.7729,22.4694,↖ 319°,460,529,"36,000", ,FlightAware ADS-B (UKLA)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:57:58 PM,47.8006,22.4318,↖ 316°,460,529,"36,000", ,FlightAware ADS-B (RZE / EPRZ)
TLV - ARN,Norwegian Air Sweden,NSZ4612,B738,6/7/2023,Thu 11:58:28 PM,47.8434,22.3655,← 314°,460,529,"36,000", ,FlightAware ADS-B (BEG / LYBE)
