Route,Airline,Flight Num,Aircraft,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting Facility
TLV - HEL,Finnair,FIN1980,A319,29/06/2023,Thu 01:41:40 AM,34.0578,31.6413,↑ 342°,482,555,"35,000",575,FlightAware ADS-B (GZP / LTFG)
TLV - HEL,Finnair,FIN1980,A319,29/06/2023,Thu 01:42:10 AM,34.1191,31.6168,↑ 342°,483,556,"35,225",425,FlightAware ADS-B (NIC / LCNC)
TLV - HEL,Finnair,FIN1980,A319,29/06/2023,Thu 01:42:40 AM,34.1836,31.5908,↑ 342°,485,558,"35,425",418,FlightAware ADS-B (NIC / LCNC)
TLV - HEL,Finnair,FIN1980,A319,29/06/2023,Thu 01:43:11 AM,34.251,31.5636,↑ 342°,487,560,"35,650",541,FlightAware ADS-B (AKT / LCRA)
TLV - HEL,Finnair,FIN1980,A319,29/06/2023,Thu 01:43:41 AM,34.3146,31.538,↑ 342°,484,557,"35,975",346,FlightAware ADS-B (PFO / LCPH)
TLV - HEL,Finnair,FIN1980,A319,29/06/2023,Thu 01:44:16 AM,34.388,31.5084,↑ 342°,476,548,"36,025",23,FlightAware ADS-B (GZP / LTFG)
TLV - HEL,Finnair,FIN1980,A319,29/06/2023,Thu 01:44:46 AM,34.4516,31.4826,↑ 341°,473,544,"36,000",-25,FlightAware ADS-B (LCA / LCLK)
TLV - HEL,Finnair,FIN1980,A319,29/06/2023,Thu 01:45:16 AM,34.5154,31.4567,↑ 341°,470,541,"36,000", ,FlightAware ADS-B (LCA / LCLK)
TLV - HEL,Finnair,FIN1980,A319,29/06/2023,Thu 01:45:46 AM,34.5757,31.4321,↑ 341°,470,541,"36,000", ,FlightAware ADS-B (LCA / LCLK)
TLV - HEL,Finnair,FIN1980,A319,29/06/2023,Thu 01:46:16 AM,34.6352,31.408,↑ 341°,468,539,"36,000",-24,FlightAware ADS-B (PFO / LCPH)
TLV - HEL,Finnair,FIN1980,A319,29/06/2023,Thu 01:46:48 AM,34.7015,31.3809,↑ 341°,469,540,"35,975", ,FlightAware ADS-B (ECN / LCEN)
TLV - HEL,Finnair,FIN1980,A319,29/06/2023,Thu 01:47:18 AM,34.7638,31.3555,↑ 341°,469,540,"36,000",25,FlightAware ADS-B (NIC / LCNC)
TLV - HEL,Finnair,FIN1980,A319,29/06/2023,Thu 01:47:48 AM,34.8241,31.3308,↑ 341°,470,541,"36,000",25,FlightAware ADS-B (LCA / LCLK)
