Route,Airline,Flight Num,Aircraft,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting Facility
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:14:43 PM,50.132,10.5057,← 273°,430,495,"36,000",-25,FlightAware ADS-B (STR / EDDS)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:15:13 PM,50.1352,10.4144,← 273°,431,496,"35,975",-25,FlightAware ADS-B (EDEG)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:15:43 PM,50.1386,10.3208,← 274°,430,495,"35,975",22,FlightAware ADS-B (EDFJ)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:16:20 PM,50.1497,10.2075,← 283°,424,488,"36,000",45,FlightAware ADS-B (NUE / EDDN)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:16:50 PM,50.1628,10.1196,← 284°,423,487,"36,025", ,FlightAware ADS-B (EDER)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:17:20 PM,50.1757,10.033,← 283°,423,487,"36,000",-25,FlightAware ADS-B (FRA / EDDF)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:17:50 PM,50.1889,9.9429,← 283°,424,488,"36,000", ,FlightAware ADS-B (QEF / EDFE)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:18:10 PM,50.1981,9.8797,← 283°,422,486,"36,000", ,FlightAware ADS-B (EDEF)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:18:40 PM,50.2103,9.7949,← 283°,422,486,"36,000", ,FlightAware ADS-B (MUC / EDDM)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:19:00 PM,50.2187,9.7362,← 284°,422,486,"36,000", ,FlightAware ADS-B (EDMG)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:19:30 PM,50.2321,9.643,← 283°,423,487,"36,000", ,FlightAware ADS-B (ENS / EHTW)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:20:01 PM,50.2445,9.5562,← 284°,423,487,"36,000", ,FlightAware ADS-B (EDMG)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:20:20 PM,50.2529,9.497,← 283°,424,488,"36,000", ,FlightAware ADS-B (EDEL)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:20:58 PM,50.2688,9.3843,← 282°,423,487,"36,000", ,FlightAware ADS-B (EDFC)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:21:28 PM,50.282,9.2908,← 282°,423,487,"36,000", ,FlightAware ADS-B (CGN / EDDK)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:21:58 PM,50.2943,9.202,← 282°,424,488,"36,000", ,FlightAware ADS-B (EDFB)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:22:28 PM,50.3065,9.1141,← 282°,424,488,"36,000",-250,FlightAware ADS-B (EDFB)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:22:58 PM,50.3184,9.0273,← 282°,422,486,"35,750",-775,FlightAware ADS-B (QEF / EDFE)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:23:28 PM,50.3308,8.9372,← 282°,423,487,"35,225","-1,225",FlightAware ADS-B (UTC / EHSB)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:23:58 PM,50.3428,8.8487,← 282°,428,493,"34,525","-1,475",FlightAware ADS-B (FRA / EDDF)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:24:28 PM,50.357,8.7552,← 284°,429,494,"33,750","-1,525",FlightAware ADS-B (MUC / EDDM)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:24:58 PM,50.3715,8.6667,← 284°,433,498,"33,000","-1,400",FlightAware ADS-B (LFSH)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:25:28 PM,50.3859,8.5768,← 284°,437,503,"32,350","-1,140",FlightAware ADS-B (FRA / EDDF)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:25:48 PM,50.3964,8.5102,← 284°,439,505,"32,050",-450,FlightAware ADS-B (ZOW / EDWN)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:26:18 PM,50.4105,8.419,← 284°,441,507,"31,975",-41,FlightAware ADS-B (EDAQ)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:27:01 PM,50.4309,8.2868,← 283°,441,507,"32,000",21,FlightAware ADS-B (FMO / EDDG)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:27:31 PM,50.4447,8.1956,← 283°,440,506,"32,000", ,FlightAware ADS-B (CGN / EDDK)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:28:01 PM,50.4593,8.0997,← 283°,440,506,"32,000",-225,FlightAware ADS-B (ENS / EHTW)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:28:31 PM,50.4733,8.0072,← 283°,438,504,"31,775",-650,FlightAware ADS-B (BWE / EDVE)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:29:01 PM,50.4872,7.9147,← 283°,442,509,"31,350",-950,FlightAware ADS-B (BWE / EDVE)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:29:31 PM,50.5008,7.8236,← 283°,446,513,"30,825","-1,000",FlightAware ADS-B (LUX / ELLX)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:30:01 PM,50.5151,7.7279,← 283°,450,518,"30,350","-1,000",FlightAware ADS-B (FKB / EDSB)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:30:31 PM,50.5293,7.6319,← 283°,450,518,"29,825","-1,000",FlightAware ADS-B (EDKR)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:31:01 PM,50.5435,7.5347,← 283°,452,520,"29,350","-1,237",FlightAware ADS-B (CGN / EDDK)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:31:28 PM,50.554,7.4486,← 278°,454,522,"28,650","-1,826",FlightAware ADS-B (EDBA)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:31:47 PM,50.5581,7.3872,← 274°,449,517,"27,950","-2,926",FlightAware ADS-B (ESS / EDLE)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:32:29 PM,50.5599,7.2523,← 272°,448,516,"25,675","-2,630",FlightAware ADS-B (DUS / EDDL)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:33:08 PM,50.5605,7.1192,← 270°,472,543,"24,400","-1,709",FlightAware ADS-B (SCN / EDDR)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:33:48 PM,50.5695,6.9817,← 277°,473,544,"23,425","-1,457",FlightAware ADS-B (GKE / ETNG)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:34:18 PM,50.5771,6.8857,← 277°,467,537,"22,700","-1,316",FlightAware ADS-B (EDFZ)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:34:45 PM,50.5841,6.7922,← 277°,465,535,"22,175",-873,FlightAware ADS-B (EDFA)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:35:25 PM,50.5936,6.6596,← 277°,461,531,"21,725",-771,FlightAware ADS-B (LUX / ELLX)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:35:55 PM,50.6008,6.5587,← 277°,454,522,"21,275",-910,FlightAware ADS-B (CGN / EDDK)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:36:26 PM,50.6078,6.4608,← 276°,448,516,"20,800",-984,FlightAware ADS-B (AAH / EDKA)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:36:56 PM,50.6146,6.3652,← 276°,434,499,"20,275",-943,FlightAware ADS-B (QEF / EDFE)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:37:36 PM,50.6226,6.2463,← 276°,390,449,"19,700",-964,FlightAware ADS-B (ENS / EHTW)
TLV - BRU,Brussels Airlines,BEL3290,A320,28/06/2023,Wed 09:38:06 PM,50.6281,6.164,← 276°,367,422,"19,150","-1,325",FlightAware ADS-B (MGL / EDLN)
