Route,Airline,FlightNum,Aircraft,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting Facility
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:13:36 PM,47.8167,22.2592,↖ 318°,421,484,"36,000", ,FlightAware ADS-B (BAY / LRBM)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:14:06 PM,47.8587,22.2024,↖ 318°,423,487,"36,000", ,FlightAware ADS-B (KSC / LZKZ)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:14:36 PM,47.9036,22.142,↖ 318°,422,486,"36,000", ,FlightAware ADS-B (CLJ / LRCL)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:15:06 PM,47.9476,22.0826,↖ 318°,422,486,"36,000", ,FlightAware ADS-B (UDJ / UKLU)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:15:36 PM,47.9898,22.0255,↖ 318°,421,484,"36,000", ,FlightAware ADS-B (LZRY)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:16:06 PM,48.0317,21.9685,↖ 318°,420,483,"36,000", ,FlightAware ADS-B (KSC / LZKZ)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:16:36 PM,48.0753,21.9092,↖ 318°,419,482,"36,000",-100,FlightAware ADS-B (OSR / LKMT)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:17:06 PM,48.118,21.8505,↖ 317°,419,482,"35,900",-575,FlightAware ADS-B (LHDK)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:17:36 PM,48.1625,21.7894,↖ 317°,421,484,"35,425",-975,FlightAware ADS-B (BTS / LZIB)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:18:06 PM,48.2051,21.7311,↖ 317°,423,487,"34,925",-975,FlightAware ADS-B (BUD / LHBP)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:18:36 PM,48.2469,21.6736,↖ 318°,423,487,"34,450",-925,FlightAware ADS-B (KSC / LZKZ)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:19:06 PM,48.2886,21.6169,↖ 318°,426,490,"34,000",-443,FlightAware ADS-B (VIE / LOWW)
TLV - KRK,LOT Polish Airlines,LO160,B738,16/07/2023,Sun 11:19:37 PM,48.3359,21.5517,↖ 317°,425,489,"34,000", ,FlightAware ADS-B (BUD / LHBP)
