Route,Airline,Flight Num,Aircraft,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting Facility
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 07:05:02 AM,37.7221,23.7523,↗ 23°,241,277,"3,425",-910,FlightAware ADS-B (ATH / LGAV)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 07:05:33 AM,37.7533,23.7689,↗ 23°,221,254,"3,075",-594,FlightAware ADS-B (ATH / LGAV)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 07:05:50 AM,37.7695,23.7783,↗ 31°,210,242,"2,950",-220,FlightAware ADS-B (LGTT)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 07:06:14 AM,37.7882,23.793,↗ 34°,190,219,"2,925", ,FlightAware ADS-B (LGEL)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 07:06:35 AM,37.8012,23.8047,↗ 37°,163,188,"2,950",-265,FlightAware ADS-B (LGEL)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 07:07:05 AM,37.8179,23.8207,↗ 36°,140,161,"2,700",-600,FlightAware ADS-B (ATH / LGAV)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 07:07:35 AM,37.8329,23.8348,↗ 37°,135,155,"2,350",-725,FlightAware ADS-B (LGEL)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 07:08:05 AM,37.8484,23.8495,↗ 37°,145,167,"1,975",-750,FlightAware ADS-B (ATH / LGAV)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 07:08:35 AM,37.8645,23.8648,↗ 37°,145,167,"1,600",-750,FlightAware ADS-B (ATH / LGAV)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 07:09:05 AM,37.8807,23.8801,↗ 37°,145,167,"1,225",-771,FlightAware ADS-B (ATH / LGAV)
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 07:09:10 AM,37.8833,23.8826,↗ 37°,143,165,"1,150",-739,Surface and Near-Surface
TLV - ATH,Aegean Airlines,AEE929,A21N,23/06/23,Fri 07:10:12 AM,37.9154,23.913,↗ 37°,136,157,400,-726,FlightAware ADS-B (ATH / LGAV)
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
