Route,Airline,Flight Num,Aircraft,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting Facility
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 05:52:19 PM,32.288,34.4377,↑ 359°,372,428,"14,100","2,318",FlightAware MLAT (9 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 05:52:49 PM,32.3399,34.4376,↑ 359°,374,430,"15,125","2,040",FlightAware MLAT (7 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 05:53:09 PM,32.3751,34.4388,↑ 359°,380,437,"15,800","1,697",FlightAware MLAT (7 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 05:53:27 PM,32.4064,34.4382,↑ 359°,380,437,"16,200","1,688",FlightAware MLAT (7 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 05:53:57 PM,32.4595,34.4375,↑ 359°,390,449,"17,150","1,990",FlightAware MLAT (7 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 05:54:16 PM,32.4935,34.4375,↑ 359°,394,453,"17,825","1,929",FlightAware MLAT (7 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 05:54:32 PM,32.5224,34.4383,↑ 359°,396,456,"18,275","1,844",FlightAware MLAT (4 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 05:55:17 PM,32.6045,34.434,↑ 353°,402,463,"19,700","1,810",FlightAware MLAT (5 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 05:56:04 PM,32.6926,34.4165,↑ 354°,408,470,"21,050","1,615",FlightAware MLAT (4 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 05:56:35 PM,32.7514,34.4096,↑ 354°,414,476,"21,800","1,500",FlightAware MLAT (7 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 05:57:14 PM,32.8262,34.4007,↑ 354°,416,479,"22,800","1,414",FlightAware MLAT (5 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 05:57:45 PM,32.8847,34.3951,↑ 354°,422,486,"23,450","1,357",FlightAware MLAT (8 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 05:58:17 PM,32.95,34.3827,↑ 354°,424,488,"24,225","1,286",FlightAware MLAT (9 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 05:58:48 PM,33.0114,34.3753,↑ 354°,432,497,"24,800","1,068",FlightAware MLAT (7 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 05:59:23 PM,33.0815,34.3681,↑ 354°,436,502,"25,400",909,FlightAware MLAT (5 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 05:59:54 PM,33.1449,34.3605,↑ 354°,444,511,"25,800","1,024",FlightAware MLAT (8 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 06:00:26 PM,33.2109,34.3521,↑ 354°,446,513,"26,475","1,310",FlightAware MLAT (4 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 06:01:05 PM,33.2914,34.3429,↑ 354°,450,518,"27,350","1,289",FlightAware MLAT (4 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 06:01:37 PM,33.3557,34.3356,↑ 354°,452,520,"28,000","1,065",FlightAware MLAT (4 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 06:02:07 PM,33.4157,34.3302,↑ 354°,458,527,"28,450",900,FlightAware MLAT (4 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 06:02:37 PM,33.4653,34.3329,↑ 354°,464,534,"28,900","1,500",FlightAware MLAT (5 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 06:03:15 PM,33.5462,34.3231,↑ 354°,454,522,"30,150","1,729",FlightAware MLAT (4 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 06:03:36 PM,33.6132,34.3067,↑ 354°,452,520,"30,600","1,052",FlightAware MLAT (4 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 06:04:22 PM,33.7088,34.2934,↑ 354°,460,529,"31,325",865,FlightAware MLAT (4 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 06:04:54 PM,33.7724,34.2855,↑ 354°,462,532,"31,725","1,008",FlightAware MLAT (6 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 06:05:26 PM,33.8346,34.2826,↑ 354°,464,534,"32,400","1,024",FlightAware MLAT (4 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 06:05:57 PM,33.8954,34.2775,↑ 354°,468,539,"32,800",750,FlightAware MLAT (5 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 06:06:30 PM,33.9797,34.2594,↑ 354°,472,543,"33,200",703,FlightAware MLAT (5 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 06:07:01 PM,34.0466,34.2496,↑ 354°,472,543,"33,550","1,082",FlightAware MLAT (6 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 06:07:31 PM,34.1115,34.2421,↑ 354°,472,543,"34,300","1,427",FlightAware MLAT (6 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 06:08:03 PM,34.1824,34.234,↑ 354°,466,536,"35,025","1,016",FlightAware MLAT (7 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 06:08:33 PM,34.2474,34.2256,↑ 354°,468,539,"35,350",629,FlightAware MLAT (11 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 06:09:05 PM,34.3166,34.2176,↑ 354°,472,543,"35,675",605,FlightAware MLAT (11 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 06:09:35 PM,34.3812,34.2097,↑ 354°,468,539,"35,975",325,FlightAware MLAT (9 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 06:10:05 PM,34.4468,34.2024,↑ 354°,464,534,"36,000",25,FlightAware MLAT (9 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 06:10:36 PM,34.5123,34.1937,↑ 354°,464,534,"36,000", ,FlightAware MLAT (11 sites)
TLV - IST,Turkish Airlines,TK787,A21N,22/06/23,Thu 06:11:08 PM,34.5807,34.1846,↑ 354°,468,539,"36,000", ,FlightAware MLAT (5 sites)
