Route,Airline,FlightNum,Aircraft,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting Facility
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:28:42 PM,37.9304,-1.454,↙ 236°,424,488,"39,000", ,FlightAware ADS-B (LERI)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:29:12 PM,37.8978,-1.5144,↙ 236°,425,489,"39,000", ,FlightAware ADS-B (LERI)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:29:42 PM,37.8649,-1.5752,↙ 236°,424,488,"39,000", ,FlightAware ADS-B (MAD / LEMD)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:30:15 PM,37.8265,-1.6464,↙ 236°,424,488,"39,000", ,FlightAware ADS-B (ABC / LEAB)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:30:45 PM,37.7929,-1.7086,↙ 236°,424,488,"39,000", ,FlightAware ADS-B (ABC / LEAB)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:31:16 PM,37.7614,-1.7667,↙ 236°,424,488,"39,000", ,FlightAware ADS-B (MJV / LELC)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:31:46 PM,37.7268,-1.8302,↙ 236°,423,487,"39,000", ,FlightAware ADS-B (LEOT)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:32:16 PM,37.6933,-1.8919,↙ 236°,422,486,"39,000", ,FlightAware ADS-B (ABC / LEAB)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:32:47 PM,37.6595,-1.9542,↙ 236°,422,486,"39,000", ,FlightAware ADS-B (LEI / LEAM)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:33:17 PM,37.6269,-2.0135,↙ 235°,422,486,"39,000", ,FlightAware ADS-B (LEOT)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:33:47 PM,37.5921,-2.077,↙ 235°,423,487,"39,000", ,FlightAware ADS-B (RMU / LEMI)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:34:17 PM,37.5598,-2.1358,↙ 235°,421,484,"39,000", ,FlightAware ADS-B (MJV / LELC)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:34:47 PM,37.5261,-2.1976,↙ 236°,422,486,"39,000", ,FlightAware ADS-B (ABC / LEAB)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:35:17 PM,37.4928,-2.2584,↙ 235°,422,486,"39,000", ,FlightAware ADS-B (ABC / LEAB)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:35:47 PM,37.4594,-2.3188,↙ 235°,421,484,"39,000", ,FlightAware ADS-B (ABC / LEAB)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:36:18 PM,37.4264,-2.3784,↙ 235°,421,484,"39,000", ,FlightAware ADS-B (LEMP)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:36:48 PM,37.3917,-2.441,↙ 235°,421,484,"39,000", ,FlightAware ADS-B (RMU / LEMI)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:37:18 PM,37.3601,-2.4981,↙ 235°,421,484,"39,000", ,FlightAware ADS-B (MJV / LELC)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:37:48 PM,37.3262,-2.5593,↙ 235°,420,483,"39,000", ,FlightAware ADS-B (MJV / LELC)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:38:18 PM,37.2931,-2.6188,↙ 235°,420,483,"39,000", ,FlightAware ADS-B (MJV / LELC)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:38:48 PM,37.2585,-2.6808,↙ 235°,421,484,"39,000", ,FlightAware ADS-B (ABC / LEAB)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:39:18 PM,37.2249,-2.741,↙ 235°,421,484,"39,000", ,FlightAware ADS-B (ABC / LEAB)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:39:48 PM,37.1932,-2.7974,↙ 235°,421,484,"39,000", ,FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:40:18 PM,37.1592,-2.8582,↙ 235°,423,487,"39,000", ,FlightAware ADS-B (LEOT)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:40:48 PM,37.1256,-2.9178,↙ 235°,424,488,"39,000", ,FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:41:18 PM,37.09,-2.9813,↙ 235°,424,488,"39,000", ,FlightAware ADS-B (ABC / LEAB)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:41:48 PM,37.056,-3.042,↙ 235°,425,489,"39,000", ,FlightAware ADS-B (ABC / LEAB)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:42:18 PM,37.0239,-3.099,↙ 235°,426,490,"39,000", ,FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:42:48 PM,36.9907,-3.1581,↙ 235°,426,490,"39,000", ,FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:43:18 PM,36.9554,-3.2203,↙ 235°,425,489,"39,000", ,FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:43:48 PM,36.9216,-3.2793,↙ 235°,426,490,"39,000", ,FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:44:19 PM,36.8862,-3.3414,↙ 235°,427,491,"39,000", ,FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:44:49 PM,36.852,-3.4015,↙ 235°,427,491,"39,000", ,FlightAware ADS-B (AGP / LEMG)
TLV - CMN,El Al,LY9661,B738,18/07/2023,Tue 12:45:19 PM,36.8173,-3.4625,↙ 235°,427,491,"39,000", ,FlightAware ADS-B (AGP / LEMG)
