Route,Airline,Flight Num,Aircraft ,Date,Time,Latitude,Longitude,Course,Kts,mph,feet,Rate,Reporting Facility
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:15:05 PM,44.3528,10.8366,← 306°,461,531,"40,000", ,FlightAware ADS-B (LIDU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:15:35 PM,44.3909,10.7633,← 306°,462,532,"40,000", ,FlightAware ADS-B (LIDU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:16:06 PM,44.4287,10.6903,← 306°,463,533,"40,000", ,FlightAware ADS-B (BLQ / LIPE)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:16:36 PM,44.4661,10.6179,← 306°,464,534,"40,000", ,FlightAware ADS-B (PMF / LIMP)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:17:06 PM,44.5042,10.544,← 306°,465,535,"40,000", ,FlightAware ADS-B (BLQ / LIPE)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:17:36 PM,44.5419,10.4707,← 306°,464,534,"40,000", ,FlightAware ADS-B (PMF / LIMP)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:18:06 PM,44.5787,10.399,← 306°,464,534,"40,000", ,FlightAware ADS-B (CIA / LIRA)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:18:36 PM,44.6158,10.3263,← 306°,462,532,"40,000", ,FlightAware ADS-B (CIA / LIRA)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:19:06 PM,44.6535,10.2527,← 306°,463,533,"40,000", ,FlightAware ADS-B (CIA / LIRA)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:19:36 PM,44.6902,10.1804,← 306°,463,533,"40,000", ,FlightAware ADS-B (CIA / LIRA)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:20:06 PM,44.7289,10.1043,← 305°,465,535,"40,000", ,FlightAware ADS-B (LIDU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:20:36 PM,44.7666,10.0299,← 305°,466,536,"40,000", ,FlightAware ADS-B (PMF / LIMP)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:21:06 PM,44.8027,9.9584,← 305°,466,536,"40,000", ,FlightAware ADS-B (LIDT)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:21:36 PM,44.8398,9.8848,← 305°,466,536,"40,000", ,FlightAware ADS-B (CEQ / LFMD)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:22:06 PM,44.878,9.8088,← 305°,466,536,"40,000", ,FlightAware ADS-B (MXP / LIMC)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:22:36 PM,44.914,9.737,← 305°,465,535,"40,000", ,FlightAware ADS-B (EDSR)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:23:07 PM,44.9525,9.66,← 305°,464,534,"40,000", ,FlightAware ADS-B (LIDU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:23:37 PM,44.99,9.5847,← 305°,463,533,"40,000", ,FlightAware ADS-B (LIDU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:24:07 PM,45.0275,9.5094,← 305°,464,534,"40,000", ,FlightAware ADS-B (LIDU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:24:37 PM,45.0648,9.4342,← 305°,465,535,"40,000", ,FlightAware ADS-B (LIQB)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:25:07 PM,45.1007,9.3617,← 305°,466,536,"40,000", ,FlightAware ADS-B (LIDU)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:25:37 PM,45.1384,9.2851,← 305°,467,537,"40,000", ,FlightAware ADS-B (TRN / LIMF)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:26:07 PM,45.1758,9.2092,← 305°,468,539,"40,000", ,FlightAware ADS-B (TRN / LIMF)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:26:37 PM,45.2128,9.1339,← 305°,469,540,"40,000", ,FlightAware ADS-B (LSZT)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:27:07 PM,45.249,9.06,← 305°,470,541,"40,000", ,FlightAware ADS-B (LIMB)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:27:37 PM,45.2863,8.9835,← 305°,470,541,"40,000", ,FlightAware ADS-B (LIMB)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:28:08 PM,45.323,8.9082,← 305°,469,540,"40,000", ,FlightAware ADS-B (EDSR)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:28:39 PM,45.3621,8.8277,← 305°,467,537,"40,000", ,FlightAware ADS-B (TRN / LIMF)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:29:09 PM,45.3982,8.7532,← 305°,466,536,"40,000", ,FlightAware ADS-B (LIN / LIML)
TLV - CDG,Air France,AFR963,A359,28/06/2023,Wed 09:29:26 PM,45.4192,8.7099,← 305°,466,536,"40,000", ,FlightAware ADS-B (LSMP)
